page,type,x0,y0,x1,y1,width,height,area,source
1,s,411.239990234375,201.1800537109375,420.239990234375,210.1800537109375,9.0,9.0,81.0,vector
1,s,420.77996826171875,201.1800079345703,430.97998046875,211.3800048828125,10.20001220703125,10.199996948242188,104.04009338375181,vector
1,s,430.3199768066406,201.18002319335938,430.97998046875,201.780029296875,0.660003662109375,0.600006103515625,0.39600622560828924,vector
1,s,1162.199951171875,201.18006896972656,1164.8399658203125,203.820068359375,2.6400146484375,2.6399993896484375,6.969637060537934,vector
1,s,1162.199951171875,201.17999267578125,1174.3800048828125,213.3599853515625,12.1800537109375,12.17999267578125,148.35296498984098,vector
1,s,1162.199951171875,213.9000244140625,1171.199951171875,222.9000244140625,9.0,9.0,81.0,vector
1,s,1174.919921875,201.1800537109375,1183.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,223.4400634765625,1171.199951171875,232.4400634765625,9.0,9.0,81.0,vector
1,s,1184.4599609375,201.1800537109375,1193.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,232.97998046875,1171.199951171875,241.97998046875,9.0,9.0,81.0,vector
1,s,1194.0,201.1800537109375,1203.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,242.52001953125,1171.199951171875,251.52001953125,9.0,9.0,81.0,vector
1,s,1203.5399169921875,201.1800537109375,1212.5399169921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,252.06005859375,1171.199951171875,261.06005859375,9.0,9.0,81.0,vector
1,s,1213.0799560546875,201.1800537109375,1222.0799560546875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,261.5999755859375,1171.199951171875,270.5999755859375,9.0,9.0,81.0,vector
1,s,1222.6199951171875,201.1800537109375,1231.6199951171875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,271.1400146484375,1171.199951171875,280.1400146484375,9.0,9.0,81.0,vector
1,s,1232.159912109375,201.1800537109375,1241.159912109375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,280.6800537109375,1171.199951171875,289.6800537109375,9.0,9.0,81.0,vector
1,s,1241.760009765625,201.1800537109375,1250.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,290.280029296875,1171.199951171875,299.280029296875,9.0,9.0,81.0,vector
1,s,1251.2999267578125,201.1800537109375,1260.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,299.820068359375,1171.199951171875,308.820068359375,9.0,9.0,81.0,vector
1,s,1260.8399658203125,201.1800537109375,1269.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,309.3599853515625,1171.199951171875,318.3599853515625,9.0,9.0,81.0,vector
1,s,1270.3800048828125,201.1800537109375,1279.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,318.9000244140625,1171.199951171875,327.9000244140625,9.0,9.0,81.0,vector
1,s,1279.919921875,201.1800537109375,1288.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,328.4400634765625,1171.199951171875,337.4400634765625,9.0,9.0,81.0,vector
1,s,1289.4599609375,201.1800537109375,1298.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,337.97998046875,1171.199951171875,346.97998046875,9.0,9.0,81.0,vector
1,s,1299.0,201.1800537109375,1308.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,347.52001953125,1171.199951171875,356.52001953125,9.0,9.0,81.0,vector
1,s,1308.5399169921875,201.1800537109375,1317.5399169921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1169.5799560546875,351.48004150390625,1176.8399658203125,358.6800537109375,7.260009765625,7.20001220703125,52.272158935666084,vector
1,s,1318.0799560546875,201.1800537109375,1327.0799560546875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1327.6199951171875,201.1800537109375,1336.6199951171875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1337.219970703125,201.1800537109375,1346.219970703125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1346.760009765625,201.1800537109375,1355.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1356.2999267578125,201.1800537109375,1365.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1221.8399658203125,349.6800537109375,1226.3399658203125,354.1800537109375,4.5,4.5,20.25,vector
1,s,1365.8399658203125,201.1800537109375,1374.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1226.8800048828125,349.6800537109375,1235.8800048828125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1375.3800048828125,201.1800537109375,1384.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1236.419921875,349.6800537109375,1245.419921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1384.919921875,201.1800537109375,1393.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1245.9599609375,349.6800537109375,1254.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1394.4599609375,201.1800537109375,1403.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1255.5,349.6800537109375,1264.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1404.0,201.1800537109375,1413.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1265.0399169921875,349.6800537109375,1274.0399169921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1413.5399169921875,201.1800537109375,1422.5399169921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1274.5799560546875,349.6800537109375,1283.5799560546875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1423.1400146484375,201.1800537109375,1432.1400146484375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1284.179931640625,349.6800537109375,1293.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1432.679931640625,201.1800537109375,1441.679931640625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1293.719970703125,349.6800537109375,1302.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1442.219970703125,201.1800537109375,1451.219970703125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1303.260009765625,349.6800537109375,1312.260009765625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1451.760009765625,201.1800537109375,1460.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1312.7999267578125,349.6800537109375,1321.7999267578125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1461.2999267578125,201.1800537109375,1470.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1322.3399658203125,349.6800537109375,1331.3399658203125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1470.8399658203125,201.1800537109375,1479.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1331.8800048828125,349.6800537109375,1340.8800048828125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1480.3800048828125,201.1800537109375,1489.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1341.419921875,349.6800537109375,1350.419921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1489.919921875,201.1800537109375,1498.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1350.9599609375,349.6800537109375,1359.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1499.4599609375,201.1800537109375,1508.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1360.5,349.6800537109375,1369.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1509.0,201.1800537109375,1518.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1370.0399169921875,349.6800537109375,1379.0399169921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,202.02001953125,1526.699951171875,211.02001953125,9.0,9.0,81.0,vector
1,s,1379.6400146484375,349.6800537109375,1388.6400146484375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,211.56005859375,1526.699951171875,220.56005859375,9.0,9.0,81.0,vector
1,s,1389.179931640625,349.6800537109375,1398.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,221.1600341796875,1526.699951171875,230.1600341796875,9.0,9.0,81.0,vector
1,s,1398.719970703125,349.6800537109375,1407.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,230.7000732421875,1526.699951171875,239.7000732421875,9.0,9.0,81.0,vector
1,s,1408.260009765625,349.6800537109375,1417.260009765625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,240.239990234375,1526.699951171875,249.239990234375,9.0,9.0,81.0,vector
1,s,1417.7999267578125,349.6800537109375,1426.7999267578125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,249.780029296875,1526.699951171875,258.780029296875,9.0,9.0,81.0,vector
1,s,1427.3399658203125,349.6800537109375,1436.3399658203125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,259.320068359375,1526.699951171875,268.320068359375,9.0,9.0,81.0,vector
1,s,1436.8800048828125,349.6800537109375,1445.8800048828125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,268.8599853515625,1526.699951171875,277.8599853515625,9.0,9.0,81.0,vector
1,s,1446.419921875,349.6800537109375,1455.419921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,278.4000244140625,1526.699951171875,287.4000244140625,9.0,9.0,81.0,vector
1,s,1455.9599609375,349.6800537109375,1464.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,287.9400634765625,1526.699951171875,296.9400634765625,9.0,9.0,81.0,vector
1,s,1465.5,349.6800537109375,1474.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,297.47998046875,1526.699951171875,306.47998046875,9.0,9.0,81.0,vector
1,s,1475.0999755859375,349.6800537109375,1484.0999755859375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,307.02001953125,1526.699951171875,316.02001953125,9.0,9.0,81.0,vector
1,s,1484.6400146484375,349.6800537109375,1493.6400146484375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,316.6199951171875,1526.699951171875,325.6199951171875,9.0,9.0,81.0,vector
1,s,1494.179931640625,349.6800537109375,1503.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,326.1600341796875,1526.699951171875,335.1600341796875,9.0,9.0,81.0,vector
1,s,1503.719970703125,349.6800537109375,1512.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,335.7000732421875,1526.699951171875,344.7000732421875,9.0,9.0,81.0,vector
1,s,1513.260009765625,345.24005126953125,1526.699951171875,358.6800537109375,13.43994140625,13.44000244140625,180.63284531235695,vector
1,s,1522.7999267578125,354.7800598144531,1526.699951171875,358.6800537109375,3.9000244140625,3.899993896484375,15.2100714109838,vector
1,s,1162.199951171875,350.7600402832031,1170.1199951171875,358.6800537109375,7.9200439453125,7.920013427734375,62.726854395121336,vector
1,s,1162.199951171875,341.2200622558594,1176.8399658203125,355.800048828125,14.6400146484375,14.579986572265625,213.4512169919908,vector
1,s,1162.199951171875,331.6800537109375,1171.199951171875,340.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,322.1400146484375,1171.199951171875,331.1400146484375,9.0,9.0,81.0,vector
1,s,1162.199951171875,312.5999755859375,1171.199951171875,321.5999755859375,9.0,9.0,81.0,vector
1,s,1162.199951171875,303.0,1171.199951171875,312.0,9.0,9.0,81.0,vector
1,s,1221.8399658203125,353.1000671386719,1227.419921875,358.6800537109375,5.5799560546875,5.579986572265625,31.136079858988523,vector
1,s,1162.199951171875,293.4600830078125,1171.199951171875,302.4600830078125,9.0,9.0,81.0,vector
1,s,1227.9599609375,349.6800537109375,1236.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,283.9200439453125,1171.199951171875,292.9200439453125,9.0,9.0,81.0,vector
1,s,1237.5,349.6800537109375,1246.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,274.3800048828125,1171.199951171875,283.3800048828125,9.0,9.0,81.0,vector
1,s,1247.0399169921875,349.6800537109375,1256.0399169921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,264.840087890625,1171.199951171875,273.840087890625,9.0,9.0,81.0,vector
1,s,1256.5799560546875,349.6800537109375,1265.5799560546875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,255.300048828125,1171.199951171875,264.300048828125,9.0,9.0,81.0,vector
1,s,1266.179931640625,349.6800537109375,1275.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,245.760009765625,1171.199951171875,254.760009765625,9.0,9.0,81.0,vector
1,s,1275.719970703125,349.6800537109375,1284.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,236.2200927734375,1171.199951171875,245.2200927734375,9.0,9.0,81.0,vector
1,s,1285.260009765625,349.6800537109375,1294.260009765625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,226.6800537109375,1171.199951171875,235.6800537109375,9.0,9.0,81.0,vector
1,s,1294.7999267578125,349.6800537109375,1303.7999267578125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,217.1400146484375,1171.199951171875,226.1400146484375,9.0,9.0,81.0,vector
1,s,1304.3399658203125,349.6800537109375,1313.3399658203125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1162.199951171875,207.5400390625,1171.199951171875,216.5400390625,9.0,9.0,81.0,vector
1,s,1313.8800048828125,349.6800537109375,1322.8800048828125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1165.3800048828125,201.1800537109375,1174.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1323.419921875,349.6800537109375,1332.419921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1174.919921875,201.1800537109375,1183.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1332.9599609375,349.6800537109375,1341.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1184.4599609375,201.1800537109375,1193.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1342.5,349.6800537109375,1351.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1194.0,201.1800537109375,1203.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1352.0399169921875,349.6800537109375,1361.0399169921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1203.5399169921875,201.1800537109375,1212.5399169921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1361.6400146484375,349.6800537109375,1370.6400146484375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1213.0799560546875,201.1800537109375,1222.1400146484375,210.1800537109375,9.06005859375,9.0,81.54052734375,vector
1,s,1371.179931640625,349.6800537109375,1380.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1222.679931640625,201.1800537109375,1231.679931640625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1380.719970703125,349.6800537109375,1389.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1232.219970703125,201.1800537109375,1241.219970703125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1390.260009765625,349.6800537109375,1399.260009765625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1241.760009765625,201.1800537109375,1250.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1399.7999267578125,349.6800537109375,1408.7999267578125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1251.2999267578125,201.1800537109375,1260.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1409.3399658203125,349.6800537109375,1418.3399658203125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1260.8399658203125,201.1800537109375,1269.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1418.8800048828125,349.6800537109375,1427.8800048828125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1270.3800048828125,201.1800537109375,1279.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1428.419921875,349.6800537109375,1437.419921875,358.6800537109375,9.0,9.0,81.0,vector
1,s,1279.919921875,201.1800537109375,1288.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1437.9599609375,349.6800537109375,1446.9599609375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1289.4599609375,201.1800537109375,1298.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1447.5,349.6800537109375,1456.5,358.6800537109375,9.0,9.0,81.0,vector
1,s,1299.0,201.1800537109375,1308.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,1457.0999755859375,349.6800537109375,1466.0999755859375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1308.5999755859375,201.1800537109375,1317.5999755859375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1466.6400146484375,349.6800537109375,1475.6400146484375,358.6800537109375,9.0,9.0,81.0,vector
1,s,1318.1400146484375,201.1800537109375,1327.1400146484375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1476.179931640625,349.6800537109375,1485.179931640625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1327.679931640625,201.1800537109375,1336.679931640625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1485.719970703125,349.6800537109375,1494.719970703125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1337.219970703125,201.1800537109375,1346.219970703125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1495.260009765625,349.6800537109375,1504.260009765625,358.6800537109375,9.0,9.0,81.0,vector
1,s,1346.760009765625,201.1800537109375,1355.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1504.7999267578125,349.6800537109375,1513.7999267578125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1356.2999267578125,201.1800537109375,1365.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1514.3399658203125,349.6800537109375,1523.3399658203125,358.6800537109375,9.0,9.0,81.0,vector
1,s,1365.8399658203125,201.1800537109375,1374.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,343.5,1526.699951171875,352.5,9.0,9.0,81.0,vector
1,s,1375.3800048828125,201.1800537109375,1384.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,333.9600830078125,1526.699951171875,342.9600830078125,9.0,9.0,81.0,vector
1,s,1384.919921875,201.1800537109375,1393.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,324.4200439453125,1526.699951171875,333.4200439453125,9.0,9.0,81.0,vector
1,s,1394.4599609375,201.1800537109375,1403.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,314.8800048828125,1526.699951171875,323.8800048828125,9.0,9.0,81.0,vector
1,s,1404.0599365234375,201.1800537109375,1413.0599365234375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,305.340087890625,1526.699951171875,314.340087890625,9.0,9.0,81.0,vector
1,s,1413.5999755859375,201.1800537109375,1422.5999755859375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,295.800048828125,1526.699951171875,304.800048828125,9.0,9.0,81.0,vector
1,s,1423.1400146484375,201.1800537109375,1432.1400146484375,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,286.260009765625,1526.699951171875,295.260009765625,9.0,9.0,81.0,vector
1,s,1432.679931640625,201.1800537109375,1441.679931640625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,276.6600341796875,1526.699951171875,285.6600341796875,9.0,9.0,81.0,vector
1,s,1442.219970703125,201.1800537109375,1451.219970703125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,267.1199951171875,1526.699951171875,276.1199951171875,9.0,9.0,81.0,vector
1,s,1451.760009765625,201.1800537109375,1460.760009765625,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,257.580078125,1526.699951171875,266.580078125,9.0,9.0,81.0,vector
1,s,1461.2999267578125,201.1800537109375,1470.2999267578125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,248.0400390625,1526.699951171875,257.0400390625,9.0,9.0,81.0,vector
1,s,1470.8399658203125,201.1800537109375,1479.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,238.5,1526.699951171875,247.5,9.0,9.0,81.0,vector
1,s,1480.3800048828125,201.1800537109375,1489.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,228.9600830078125,1526.699951171875,237.9600830078125,9.0,9.0,81.0,vector
1,s,1489.919921875,201.1800537109375,1498.919921875,210.1800537109375,9.0,9.0,81.0,vector
1,s,1517.699951171875,219.4200439453125,1526.699951171875,228.4200439453125,9.0,9.0,81.0,vector
1,s,1499.52001953125,201.1800537109375,1508.52001953125,210.1800537109375,9.0,9.0,81.0,vector
1,s,1509.0599365234375,201.1800079345703,1526.699951171875,218.8800048828125,17.6400146484375,17.699996948242188,312.22820544429123,vector
1,s,1518.5999755859375,201.18008422851562,1526.699951171875,209.340087890625,8.0999755859375,8.160003662109375,66.09583044424653,vector
1,s,833.699951171875,201.1800994873047,840.2399291992188,207.7200927734375,6.53997802734375,6.5399932861328125,42.77141239028424,vector
1,s,833.699951171875,201.1800079345703,849.7799682617188,217.260009765625,16.08001708984375,16.080001831054688,258.56670424807817,vector
1,s,833.699951171875,217.800048828125,842.699951171875,226.800048828125,9.0,9.0,81.0,vector
1,s,850.3200073242188,201.1800537109375,859.3200073242188,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,227.340087890625,842.699951171875,236.340087890625,9.0,9.0,81.0,vector
1,s,859.9199829101562,201.1800537109375,868.9199829101562,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,236.9400634765625,842.699951171875,245.9400634765625,9.0,9.0,81.0,vector
1,s,869.4599609375,201.1800537109375,878.4599609375,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,246.47998046875,842.699951171875,255.47998046875,9.0,9.0,81.0,vector
1,s,879.0,201.1800537109375,888.0,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,256.02001953125,842.699951171875,265.02001953125,9.0,9.0,81.0,vector
1,s,888.5399780273438,201.1800537109375,897.5399780273438,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,265.56005859375,842.699951171875,274.56005859375,9.0,9.0,81.0,vector
1,s,898.0799560546875,201.1800537109375,907.0799560546875,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,275.0999755859375,842.699951171875,284.0999755859375,9.0,9.0,81.0,vector
1,s,907.6199951171875,201.1800537109375,916.6199951171875,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,284.6400146484375,842.699951171875,293.6400146484375,9.0,9.0,81.0,vector
1,s,917.1599731445312,201.1800537109375,926.1599731445312,210.1800537109375,9.0,9.0,81.0,vector
1,s,833.699951171875,294.1800537109375,842.699951171875,303.1800537109375,9.0,9.0,81.0,vector
1,s,926.699951171875,201.1800537109375,935.699951171875,210.1800537109375,9.0,9.0,81.0,vector
1,s,836.1599731445312,301.320068359375,845.1599731445312,310.320068359375,9.0,9.0,81.0,vector
1,s,936.239990234375,201.1800537109375,945.239990234375,210.1800537109375,9.0,9.0,81.0,vector
1,s,845.699951171875,301.320068359375,854.699951171875,310.320068359375,9.0,9.0,81.0,vector
1,s,945.7799682617188,201.1800537109375,954.7799682617188,210.1800537109375,9.0,9.0,81.0,vector
1,s,855.239990234375,301.320068359375,864.239990234375,310.320068359375,9.0,9.0,81.0,vector
1,s,955.3800048828125,201.1800537109375,964.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,864.7799682617188,301.320068359375,873.7799682617188,310.320068359375,9.0,9.0,81.0,vector
1,s,957.47998046875,208.6199951171875,966.47998046875,217.6199951171875,9.0,9.0,81.0,vector
1,s,874.3200073242188,308.1600646972656,876.47998046875,310.320068359375,2.15997314453125,2.160003662109375,4.665549902245402,vector
1,s,957.47998046875,218.1600341796875,966.47998046875,227.1600341796875,9.0,9.0,81.0,vector
1,s,957.47998046875,227.7000732421875,966.47998046875,236.7000732421875,9.0,9.0,81.0,vector
1,s,957.47998046875,237.239990234375,966.47998046875,246.239990234375,9.0,9.0,81.0,vector
1,s,957.47998046875,246.780029296875,966.47998046875,255.780029296875,9.0,9.0,81.0,vector
1,s,957.47998046875,256.3800048828125,966.47998046875,265.3800048828125,9.0,9.0,81.0,vector
1,s,923.699951171875,301.32000732421875,931.0199584960938,308.6400146484375,7.32000732421875,7.32000732421875,53.582507226616144,vector
1,s,957.47998046875,265.9200439453125,966.47998046875,274.9200439453125,9.0,9.0,81.0,vector
1,s,931.6199951171875,301.320068359375,940.6199951171875,310.320068359375,9.0,9.0,81.0,vector
1,s,957.47998046875,275.4600830078125,966.47998046875,284.4600830078125,9.0,9.0,81.0,vector
1,s,941.1599731445312,301.320068359375,950.1599731445312,310.320068359375,9.0,9.0,81.0,vector
1,s,957.47998046875,285.0,966.47998046875,294.0,9.0,9.0,81.0,vector
1,s,950.699951171875,294.5400695800781,966.47998046875,310.320068359375,15.780029296875,15.779998779296875,249.00884304195642,vector
1,s,960.239990234375,304.080078125,966.47998046875,310.320068359375,6.239990234375,6.239990234375,38.93747812509537,vector
1,s,833.7000122070312,308.64007568359375,835.3800048828125,310.320068359375,1.67999267578125,1.67999267578125,2.822375390678644,vector
1,s,833.7000122070312,299.1000671386719,844.9199829101562,310.320068359375,11.219970703125,11.220001220703125,125.8880849853158,vector
1,s,845.4599609375,301.320068359375,854.4599609375,310.320068359375,9.0,9.0,81.0,vector
1,s,833.699951171875,289.56005859375,842.699951171875,298.56005859375,9.0,9.0,81.0,vector
1,s,855.0,301.320068359375,864.0,310.320068359375,9.0,9.0,81.0,vector
1,s,833.699951171875,280.02001953125,842.699951171875,289.02001953125,9.0,9.0,81.0,vector
1,s,864.5999755859375,301.320068359375,873.5999755859375,310.320068359375,9.0,9.0,81.0,vector
1,s,833.699951171875,270.4200439453125,842.699951171875,279.4200439453125,9.0,9.0,81.0,vector
1,s,874.1399536132812,301.3200378417969,876.47998046875,303.6600341796875,2.34002685546875,2.339996337890625,5.47565427236259,vector
1,s,833.699951171875,260.8800048828125,842.699951171875,269.8800048828125,9.0,9.0,81.0,vector
1,s,833.699951171875,251.340087890625,842.699951171875,260.340087890625,9.0,9.0,81.0,vector
1,s,833.699951171875,241.800048828125,842.699951171875,250.800048828125,9.0,9.0,81.0,vector
1,s,833.699951171875,232.260009765625,842.699951171875,241.260009765625,9.0,9.0,81.0,vector
1,s,833.699951171875,222.7200927734375,842.699951171875,231.7200927734375,9.0,9.0,81.0,vector
1,s,923.699951171875,303.1800537109375,930.8399658203125,310.320068359375,7.1400146484375,7.1400146484375,50.97980917990208,vector
1,s,833.699951171875,213.1800537109375,842.699951171875,222.1800537109375,9.0,9.0,81.0,vector
1,s,931.3800048828125,301.320068359375,940.3800048828125,310.320068359375,9.0,9.0,81.0,vector
1,s,833.699951171875,203.6400146484375,842.699951171875,212.6400146484375,9.0,9.0,81.0,vector
1,s,940.9199829101562,301.320068359375,949.9199829101562,310.320068359375,9.0,9.0,81.0,vector
1,s,840.8399658203125,201.1800537109375,849.8399658203125,210.1800537109375,9.0,9.0,81.0,vector
1,s,950.4599609375,301.320068359375,959.4599609375,310.320068359375,9.0,9.0,81.0,vector
1,s,850.3800048828125,201.1800537109375,859.3800048828125,210.1800537109375,9.0,9.0,81.0,vector
1,s,957.47998046875,298.739990234375,966.47998046875,307.739990234375,9.0,9.0,81.0,vector
1,s,859.9199829101562,201.1800537109375,868.9199829101562,210.1800537109375,9.0,9.0,81.0,vector
1,s,957.47998046875,289.2000732421875,966.47998046875,298.2000732421875,9.0,9.0,81.0,vector
1,s,869.4599609375,201.1800537109375,878.4599609375,210.1800537109375,9.0,9.0,81.0,vector
